student_id,name,attendance,assignment,quiz,lab,midterm_exam,final_exam
2290,Kimberley Evans,34,23,33,67,40,67
2291,Charlotte Kennedy,29,58,44,39,85,98
2292,Dr Charlie Jackson,98,41,94,84,87,41
2293,Anne Gill-Walker,83,66,71,92,65,35
2294,Dr Owen Owen,74,32,60,41,69,38
2295,Mr Stuart Walker,93,57,48,39,82,76
2296,Dr Vincent Thomas,87,55,27,85,40,28
2297,Damien Smith,45,59,26,43,96,22
2298,Glenn Bradley,27,28,79,58,74,63
2299,John Collier,39,55,21,91,84,96
2300,Miss Anne Mellor,22,82,26,62,32,99
2301,Paula Lawrence,70,23,54,62,67,88
2302,Ann Davies-Clements,41,54,36,44,41,43
2303,Debra Phillips,93,72,36,82,69,74
2304,Mrs Amanda Nicholson,53,28,45,59,77,21
2305,Samantha Hughes-Ford,58,36,73,24,23,70
2306,Mr Terry Jones,100,62,94,29,56,69
2307,Beverley Wilson,57,82,36,50,67,47
2308,Bruce Hall,65,35,85,100,32,49
2309,Leanne Dyer-Howells,99,91,42,47,70,89
2310,Liam Evans,51,61,85,64,44,86
2311,Charles Hall,37,23,80,51,21,54
2312,Kenneth Taylor,90,40,86,91,33,92
2313,Ann Allen-Browne,94,96,73,97,83,82
2314,Mr Marc Baxter,70,78,40,76,34,68
2315,Philip Murphy,26,42,70,70,24,47
2316,Danny Smith,20,37,22,80,41,85
2317,Ellie Kerr-Tomlinson,55,68,40,100,24,54
2318,Ms Mary Field,65,34,64,86,26,88
2319,Jeffrey Smith,30,59,58,36,26,93
2320,Annette Davey,47,31,68,73,24,65
2321,James Davey-Law,47,65,23,47,86,97
2322,Ms Dawn Parker,36,63,30,96,63,62
2323,Jason Smith,44,91,59,21,65,84
2324,Kelly Cooper-Conway,78,38,33,25,91,55
2325,Mrs Kimberley Jackson,75,85,80,65,24,82
2326,Emily Ellis,83,20,50,70,92,88
2327,Mr Jonathan Ahmed,29,71,92,70,56,96
2328,Ross Harding,27,50,96,82,28,75
2329,Luke Bradshaw,25,33,30,46,35,20
2330,Mr Matthew Norton,92,32,62,95,37,41
2331,Gemma Mitchell,23,94,83,29,30,46
2332,Caroline Price-Thorpe,32,33,55,55,40,23
2333,Toby Robinson,25,45,62,60,69,78
2334,Ms Sally Young,31,24,96,57,20,40
2335,Dr Ryan Thompson,52,87,32,61,22,86
2336,Alice Day,96,80,95,73,43,58
2337,Ms Beth Coates,88,60,30,80,93,38
2338,Mr James Ryan,58,73,34,87,57,52
2339,Anna Smith,40,37,98,46,44,42
2340,Colin Middleton,20,95,64,66,52,87
2341,Dr Diana Parker,69,64,37,22,53,23
2342,Denise Giles,83,64,73,24,47,49
2343,Mrs Megan Harris,79,98,60,64,28,29
2344,Danny Foster-Hunter,40,81,27,92,56,86
2345,Miss Samantha Pritchard,52,75,90,67,81,85
2346,Thomas Francis,49,36,78,90,61,63
2347,Fiona Newman,48,32,46,31,62,61
2348,Dr Lynda Murphy,36,82,53,93,22,87
2349,Beth Singh,68,28,30,23,80,72
2350,Alan Perry-Stone,63,51,62,50,77,83
2351,Charlotte Ali,60,65,99,30,52,40
2352,Miss Patricia Williams,96,29,75,55,87,67
2353,Dale McLean,63,50,94,59,57,97
2354,Jason Adams,98,40,23,29,62,36
2355,Sally Butler,87,73,88,64,56,84
2356,Mr Elliot Norris,75,35,74,28,83,56
2357,Richard Cartwright,85,21,25,62,61,71
2358,Darren Lyons,32,22,72,20,21,61
2359,Susan Thorpe,93,24,71,89,71,41
2360,Mr Charles Jones,88,28,38,69,62,99
2361,Kevin Bevan-Davies,50,83,66,88,89,63
2362,Dr Jonathan Foster,52,23,79,79,49,40
2363,Mohamed Hayward-Berry,27,44,32,77,35,73
2364,Arthur Foster,99,49,36,87,82,35
2365,Pauline Jones,41,89,25,42,76,42
2366,Gemma Parker-Evans,26,90,31,85,29,93
2367,Claire Phillips,40,29,97,78,62,93
2368,Dylan Gill-Bevan,75,31,41,100,93,76
2369,Ms Clare Hunt,74,48,20,95,48,99
2370,Wayne Thomas,24,34,25,45,80,94
2371,Dawn Willis,98,37,42,57,39,57
2372,Jennifer Norris,90,92,41,35,25,72
2373,Kathleen Jones-Green,53,27,76,33,63,50
2374,Georgia Simpson,54,98,71,34,59,89
2375,Hazel Marshall,50,24,52,80,61,81
2376,Miss Leanne Pope,70,51,52,60,80,36
2377,Samuel Giles,78,36,48,64,24,84
2378,Dr Ronald George,53,77,94,100,42,96
2379,Iain Gray,90,56,40,24,31,97
2380,Andrew Griffiths,84,47,67,41,98,79
2381,Dr Steven Atkinson,85,73,26,74,62,62
2382,Karen Simpson-Clarke,46,72,21,68,61,66
2383,Kyle Parsons,37,81,76,80,68,24
2384,Ms Maureen Griffiths,41,57,94,61,41,58
2385,Luke Collins,47,85,67,95,35,22
2386,Irene Brown,97,20,28,42,23,58
2387,Mr Simon Harris,29,22,81,83,91,88
2388,Elliott Clark,55,44,62,93,94,76
2389,Gerard Clarke-Patterson,66,34,50,27,99,26
2390,Dr Liam Randall,52,54,94,30,24,29
2391,Jamie Chapman,95,72,61,85,29,48
2392,Rhys Young-Perry,97,85,71,77,44,92
2393,Owen Tomlinson,92,94,26,52,66,82
2394,Stewart Williams-Barry,85,86,87,34,100,22
2395,Dr Shirley Gough,63,36,73,71,30,34
2396,Ms Beth Bennett,80,33,86,60,69,65
2397,Barbara Rice,26,38,73,75,32,94
2398,Ricky Hart-King,23,42,60,72,42,72
2399,Roger Mitchell,27,31,79,30,60,64
2400,Miss Jenna Coates,95,51,26,30,40,21
2401,Dr Louis Jennings,61,71,38,33,59,60
2402,Melanie Hawkins-Francis,89,49,52,43,89,27
2403,Dennis Simpson,51,99,49,36,52,79
2404,Dr Christopher Martin,84,60,34,40,94,78
2405,Jacqueline Smith,83,24,23,98,22,100
2406,Kirsty Rees,31,38,47,29,67,82
2407,Mathew Bolton-Dennis,39,46,56,37,37,38
2408,Dr Kerry Barton,24,59,84,77,55,54
2409,Shane Morgan,76,37,90,45,51,67
2410,Malcolm Hayes-Barry,74,75,62,87,49,64
2411,Mrs Louise Pugh,96,57,97,78,96,72
2412,Dorothy Baker,80,100,42,21,66,81
2413,Tom Blake,49,98,23,23,23,63
2414,Billy Bibi,94,79,54,89,25,92
2415,Abigail Henry-Mellor,79,86,42,80,44,68
2416,Dr Dorothy Smith,23,88,52,26,26,79
2417,Ben Harrison,87,26,61,75,73,85
2418,Abdul Lawrence,93,86,20,34,20,26
2419,Miss Kimberley Carr,38,52,68,76,69,40
2420,Margaret Parsons,53,100,98,55,57,30
2421,Leanne Edwards,32,53,88,21,72,94
2422,Robert Barnett,76,66,41,84,30,51
2423,Dr Alex Arnold,51,58,44,65,77,73
2424,Mr Simon Reed,99,49,90,76,28,26
2425,Dr Josh Henry,60,99,66,69,58,91
2426,Mr George Finch,49,61,35,35,50,33
2427,Stanley Adams,27,32,54,60,68,65
2428,Amelia Johnston,40,60,65,44,66,76
2429,Gillian Hughes,37,27,99,63,64,65
2430,Dale Richardson,67,76,89,70,88,48
2431,Susan Hussain,96,34,75,84,91,21
2432,Mrs Charlene Smith,64,37,65,43,90,80
2433,Kim Moore,46,52,35,75,81,31
2434,Rosemary Wilson,67,35,85,54,86,95
2435,Howard Williams,88,36,56,89,45,23
2436,Marilyn Mills,44,61,30,31,75,73
2437,Martyn Nelson-John,46,70,62,97,32,95
2438,Ben Davies-Woods,42,78,25,34,30,27
2439,Damien Ryan-Hewitt,35,38,37,21,63,36
2440,Mr Mohamed Barker,41,56,63,61,32,93
2441,Beth Clarke,51,88,37,93,31,20
2442,Georgia Williams,73,26,44,93,34,75
2443,Mrs Elaine Clarke,36,56,75,49,78,35
2444,Margaret Hall,52,48,52,52,42,46
2445,Eleanor Rose-Patel,28,44,32,95,27,66
2446,Douglas White,49,29,63,28,56,53
2447,Dr Leanne Davies,48,84,67,100,24,43
2448,Ms Anna Chapman,82,47,62,52,40,42
2449,Ross Kennedy,40,68,48,47,49,76
2450,Robin Scott,55,50,64,97,78,80
2451,Malcolm Webb-Sharp,29,74,77,61,34,85
2452,Billy Rhodes,36,22,39,75,46,22
2453,Miss Olivia Holmes,48,84,89,34,25,65
2454,Justin Joyce,96,25,55,94,70,46
2455,Jessica Williams,29,64,56,95,44,45
2456,Dr Graeme Nash,51,64,28,34,70,67
2457,Jeremy Johnston,26,78,94,90,35,59
2458,Dr Bradley Brown,21,100,81,62,75,84
2459,Tom McCarthy-Payne,89,71,49,43,61,35
2460,Mr Thomas Dobson,20,58,25,79,97,89
2461,Miss Michelle Jackson,20,36,54,76,26,22
2462,Mr Billy Stone,45,81,72,75,46,22
2463,Ms Patricia Thomson,77,36,71,63,24,43
2464,Dr Elliot Simpson,49,29,54,69,98,66
2465,Barbara Rose-Robinson,90,98,53,49,48,70
2466,Gregory Mitchell-Ward,20,45,23,80,72,78
2467,Mrs Margaret Campbell,90,42,88,81,93,65
2468,Mrs Leanne Walker,73,40,40,33,22,35
2469,Claire Fisher,23,84,93,29,21,34
2470,Sean Yates,96,74,79,26,48,72
2471,Ronald Parkin,93,77,56,78,82,54
2472,Duncan Gibson,92,35,43,22,69,76
2473,Mrs Beth Holmes,59,60,85,74,45,71
2474,Abdul Davis,80,68,62,33,38,52
2475,Simon Mitchell-Davies,66,96,25,81,83,85
2476,Harry May,25,25,66,67,68,22
2477,Shaun Smith,70,46,66,50,36,26
2478,Lindsey Richardson,60,64,38,55,44,77
2479,Dr Connor Fry,21,21,29,51,70,76
2480,Jennifer Morgan-Khan,58,27,75,28,89,45
2481,Vincent Boyle,51,61,80,69,67,52
2482,Miss Lucy Lowe,83,67,50,51,46,20
2483,Dr Catherine Williams,23,47,94,40,64,64
2484,Kerry Page-Gibson,40,71,85,41,59,87
2485,Sophie Stone,84,57,36,90,21,96
2486,Dr Harry Dobson,32,34,27,30,42,76
2487,Marc Warner,56,64,67,92,70,77
2488,Julia Hanson,67,91,87,27,85,54
2489,Bethan Bryan,84,95,34,33,33,38
2490,Dr Leonard Knight,51,26,100,48,76,77
2491,Lynn Hope-Davies,68,60,23,90,84,81
2492,Emily Ferguson-Parker,49,95,43,98,34,77
2493,Dr Joel Evans,28,58,60,38,64,78
2494,Dr Nigel Payne,35,49,46,39,76,45
2495,Graham Price,96,22,80,52,62,39
2496,Miss Marian Edwards,63,70,79,43,36,21
2497,Dr Martin Williams,58,78,69,55,29,66
2498,Mrs Diane Summers,31,53,29,65,93,26
2499,Dr Debra Porter,34,45,92,75,61,45
2500,Robert Smith,48,61,61,34,91,75
2501,Amelia Stokes,35,66,38,49,75,44
2502,June Gough,49,69,77,26,79,42
2503,Dr Francis Roberts,69,29,68,69,64,68
2504,Alexander Bibi,92,52,75,34,29,29
2505,Ellie Jones-Woods,100,35,70,87,71,37
2506,Kayleigh White,97,63,75,63,98,80
2507,Conor Robinson,76,71,50,55,69,83
2508,Joshua Rogers,31,56,77,79,37,81
2509,Lynn Naylor,98,62,33,79,84,30
2510,Ann Robson,42,72,32,45,58,43
2511,Dr Tony Stevens,57,31,72,83,89,57
2512,Dr Ross Webb,90,59,42,43,46,69
2513,Sheila Whittaker,54,65,84,87,49,41
2514,Jamie Patel,42,55,67,38,20,54
2515,Bethany Morgan,89,41,74,30,37,52
2516,Simon Bailey,78,22,86,68,44,64
2517,Trevor Taylor-Nelson,35,31,88,94,49,33
2518,Dr Kathleen O'Donnell,58,42,88,25,20,37
2519,Teresa Hussain,60,64,22,70,81,28
2520,Ms Helen Rose,37,79,59,60,23,29
2521,Dr Sandra Brown,65,34,93,80,90,95
2522,Victor Taylor,35,42,77,33,41,73
2523,Mr Jacob Chan,62,86,52,42,35,44
2524,Katy Reid,67,94,88,87,89,92
2525,Margaret Kaur,66,38,52,42,81,73
2526,Beth O'Sullivan-Richardson,75,94,20,69,59,81
2527,Dr Mark Davison,95,72,32,98,89,38
2528,Carole Jones,64,85,68,61,82,92
2529,Phillip Rowe,32,27,81,75,35,68
2530,Anthony Long,83,23,75,63,84,32
2531,Mark Potts,59,93,42,54,78,51
2532,Nicole Hall,98,51,21,78,42,53
2533,Charlene Peters,81,40,25,41,86,28
2534,Jennifer Black,100,90,34,83,36,49
2535,Ann Parry,20,80,27,41,50,24
2536,Maurice Armstrong,84,100,47,84,49,83
2537,Carol Watson-Warner,66,33,95,38,35,38
2538,Gillian Wright,21,77,81,55,34,91
2539,Joan Lynch,86,40,30,86,92,31
2540,Vanessa Adams,55,32,47,82,43,77
2541,Mr Leon Lynch,34,77,35,57,24,49
2542,Mr Joel Bailey,83,27,72,22,61,99
2543,Hazel Williams-Johnston,69,51,66,90,60,99
2544,Mr Stewart Wright,60,57,100,40,75,100
2545,Dr Suzanne Kelly,62,59,46,87,75,63
2546,Kelly Phillips-Norman,81,38,39,52,64,90
2547,Denise Kaur,22,83,20,24,95,48
2548,Leslie Cross,100,46,80,97,39,42
2549,Ms Melanie Hudson,65,58,82,71,87,84
2550,Gavin Clarke-Price,63,65,26,20,81,92
2551,Paige Nolan,79,75,55,60,39,100
2552,Mrs Alexandra Skinner,74,70,49,69,47,69
2553,Leon Parry,67,49,72,64,54,69
2554,Mr Norman Matthews,95,22,35,93,31,76
2555,Shaun Woodward,55,39,29,65,70,59
2556,Joyce McDonald,84,65,76,89,62,52
2557,Jamie Thomas,31,34,43,38,65,68
2558,Heather Wood,91,81,47,50,61,39
2559,Ricky Cunningham,34,47,57,53,70,62
2560,Connor Hanson,35,22,25,92,36,45
2561,Marc Harvey,28,40,91,58,45,75
2562,Dr Stuart Johnson,44,54,79,75,71,92
2563,Donna Watson,46,92,62,76,88,50
2564,Ms Pamela Hall,46,90,83,41,67,65
2565,Ms Judith Hill,95,61,40,41,25,80
2566,Miss Katherine Reed,54,20,27,67,32,26
2567,Simon Warner-Hilton,23,24,73,88,56,78
2568,Dr Charlotte Abbott,52,29,33,57,81,39
2569,Mr Oliver Chambers,59,34,33,60,27,99
2570,Kate Mellor,75,44,70,25,26,84
2571,Holly Mitchell,64,95,55,98,90,78
2572,Mr Callum Turner,97,91,41,28,36,100
2573,Ms Annette Harrison,35,42,27,60,33,96
2574,Dr Phillip Booth,47,64,62,58,63,80
2575,Diane Perry,52,20,87,94,89,66
2576,Mohammad Brown-Jackson,35,37,76,45,70,27
2577,Barbara Smith,59,33,40,38,26,71
2578,Mr Vincent Evans,56,24,69,48,68,82
2579,Mrs Lindsey Hall,77,48,32,85,83,21
2580,Paula Bailey-O'Neill,86,46,89,34,47,84
2581,Dr Kim Stephenson,76,48,33,71,27,84
2582,Dr Paige Hanson,33,75,97,66,53,25
2583,Anna Hill,100,70,25,74,36,65
2584,Mr Dean Newton,62,28,52,61,29,86
2585,Stephanie Thomas,46,41,99,87,83,76
2586,Charlotte Norris,41,82,80,61,88,75
2587,Jeremy Taylor,74,83,26,77,79,53
2588,Katie Davies,80,47,93,70,46,95
2589,Mrs Natasha Gibson,52,56,45,54,83,86
2590,Mrs Lucy Shaw,23,88,86,58,36,29
2591,Diana Reid,84,77,49,56,61,59
2592,Dr Jamie Coles,23,93,51,86,51,53
2593,Mrs Charlotte Carter,50,64,72,62,33,63
2594,Cameron Ward-Hunt,31,75,51,32,85,65
2595,Martyn Wilson,84,81,34,82,87,77
2596,Lydia Briggs,83,42,84,93,79,96
2597,Ellie Cox,75,31,20,59,78,58
2598,Leanne Blake,72,35,83,44,34,73
2599,Graham Pritchard-Powell,70,96,63,83,68,91
2600,Tony Wilson-Hughes,52,46,59,76,88,79
2601,Graeme Dawson,56,67,27,94,23,80
2602,Leonard Foster,44,69,36,97,98,29
2603,Joseph Thomas,70,96,70,87,83,62
2604,Glenn Willis,32,76,74,74,49,49
2605,Mr Bradley Archer,36,21,96,37,81,68
2606,Gerard Burrows-Smith,21,57,82,45,57,36
2607,Judith Jones,40,74,87,87,59,61
2608,Ronald Dean-Smith,40,47,73,84,43,48
2609,Dr Robert Jones,56,20,79,79,53,62
2610,Alexander Nicholson-Ellis,93,50,97,51,100,52
2611,Mr Abdul Poole,86,29,90,30,67,37
2612,Georgia Holloway,84,100,28,63,20,97
2613,Melanie Willis,22,88,35,20,82,53
2614,Glenn Morley-Bevan,98,46,85,77,86,21
2615,Dr Susan Bailey,67,90,23,73,52,89
2616,Amy Mason,92,95,93,65,65,71
2617,Shannon Davies-Williams,89,29,22,95,68,76
2618,Dylan Pickering,25,87,26,33,60,25
2619,Francis Patterson-Hughes,41,49,42,93,74,46
2620,Mr Robin Miller,35,30,98,45,43,75
2621,Dr Gregory Russell,72,94,52,34,36,58
2622,Max Bray,33,29,30,55,68,28
2623,Sophie Benson,36,54,99,90,60,41
2624,Brian Foster,58,40,39,87,25,40
2625,Mr Brian Williams,93,72,53,94,90,56
2626,Miss Joan Dickinson,83,33,72,48,38,78
2627,Sarah Benson,77,63,70,24,71,45
2628,Ashleigh Jackson,99,21,38,66,67,62
2629,Mrs Joan Sanders,100,58,82,70,100,59
2630,Mohammed Parry,57,34,68,89,27,26
2631,Ronald Roberts,55,88,52,66,63,63
2632,Dr Mathew Cooke,45,55,63,58,51,67
2633,Dr Samantha Wilkinson,44,76,54,64,96,89
2634,Mrs Josephine Smith,69,51,40,27,54,58
2635,Allan Edwards,44,42,95,26,85,76
2636,Maureen Dunn,29,88,40,71,70,29
2637,Hayley Skinner-Thomson,98,44,34,24,63,95
2638,Dr Carol Clements,87,79,78,42,76,70
2639,Mrs Angela McKenzie,100,56,25,89,70,26
2640,Amanda Lee-Harper,74,61,28,56,38,45
2641,Jennifer Flynn,23,45,96,66,86,97
2642,Cheryl Gardner-Walker,44,92,75,45,40,80
2643,Damian Ward,73,57,58,68,76,95
2644,Mandy Hudson,27,50,67,69,90,80
2645,Dr Stanley Davis,26,69,53,53,20,44
2646,Abigail Coleman,47,71,76,20,22,61
2647,Lawrence Martin,77,21,61,29,83,98
2648,Dr Jordan Wright,88,58,32,43,89,45
2649,Owen Moore,60,50,48,31,44,74
2650,Ms Patricia Taylor,93,99,90,87,98,84
2651,Dr Callum Knight,73,24,58,62,79,97
2652,Kim Harding,93,88,91,72,100,93
2653,Emily Powell,27,50,77,94,67,94
2654,Mr Alex Allen,41,69,48,78,54,52
2655,Danny Cole,73,85,35,56,74,39
2656,Martyn Davies-Smith,20,97,32,33,79,39
2657,Ms Amelia Burke,85,85,90,39,32,26
2658,Holly Booth,51,42,81,94,65,75
2659,Hilary Jones,61,90,97,36,98,37
2660,Donna Heath-Palmer,44,53,30,62,91,92
2661,Louise Moss,54,48,87,22,37,51
2662,Mrs Sharon Stone,42,92,83,90,33,47
2663,Bethany Harris,38,59,32,27,97,62
2664,Mr Samuel Akhtar,90,61,39,54,81,82
2665,Mrs Julie Patel,99,71,40,74,37,51
2666,Mr Darren Lucas,81,81,29,24,79,68
2667,Ms Anne Hunter,100,86,32,49,49,43
2668,Abbie Thomas,28,39,89,80,41,26
2669,Dr Oliver Mitchell,77,85,80,33,75,82
2670,Jennifer Pope,68,32,86,27,94,83
2671,Dorothy Richardson,35,52,33,24,64,100
2672,Derek Griffiths,86,54,22,22,83,31
2673,Christopher Bolton,23,33,24,29,38,26
2674,Julie Rowe-Williams,43,32,28,38,31,73
2675,Mr Antony Allen,35,71,21,28,74,53
2676,Mr Leon Crawford,20,64,60,36,62,73
2677,Carole Johnson,70,94,75,88,57,27
2678,Liam Savage,83,72,93,76,80,99
2679,Mr Vincent Reynolds,26,49,35,23,33,62
2680,Dr Gillian Thomas,79,54,56,67,94,88
2681,Dr Glen Young,64,89,36,67,46,85
2682,Jane White-Carroll,63,56,26,94,24,44
2683,June Wallace,85,90,51,91,44,54
2684,Miss Lesley Smith,65,37,40,75,58,83
2685,Dr Craig Jones,60,25,75,69,45,90
2686,Debra Smith,30,68,86,59,28,96
2687,Leigh Griffin-Walton,44,84,90,44,20,64
2688,Dr Jasmine Smith,63,48,89,57,87,82
2689,Sian Fletcher,89,38,38,41,75,43
2690,Tony Evans,24,62,74,70,52,71
2691,Ms Katy Clark,62,79,99,37,40,97
2692,Emma Wright,43,59,39,65,85,68
2693,Miss Samantha Allen,57,91,87,96,87,25
2694,Antony Griffiths,43,87,32,79,100,73
2695,Dr Gerard Osborne,54,74,100,26,88,69
2696,Miss Dorothy Russell,42,91,92,74,95,41
2697,Mr Guy Farrell,67,95,39,57,71,86
2698,Angela Farmer-Jenkins,64,84,79,38,63,36
2699,Billy Graham-Baxter,50,53,93,64,78,86
2700,Timothy Lowe,76,45,50,60,46,35
2701,Dr Edward Hope,53,85,77,88,84,39
2702,Denise Johnston,20,72,83,71,78,53
2703,Patrick Foster,80,65,48,97,70,58
2704,Miss Jasmine Bell,54,100,69,84,47,100
2705,Mr Robert Ali,60,24,90,28,56,57
2706,Irene Cooke-Hicks,51,28,78,49,51,36
2707,Mr Michael Taylor,58,68,47,40,81,78
2708,Dr Mandy Gardiner,47,28,76,20,43,44
2709,Bernard Foster,66,24,72,82,77,26
2710,Dr Marion Dawson,50,85,63,59,64,97
2711,Kimberley Harper-Phillips,92,73,93,31,26,90
2712,Mrs Hazel Payne,71,81,67,54,72,91
2713,Diane Coates-Andrews,83,68,70,88,90,93
2714,Lynda Edwards,97,26,22,27,54,63
2715,Eileen Williams,70,34,94,30,84,37
2716,Dr Martyn Johnson,95,29,32,88,90,30
2717,Ms Clare Humphries,36,41,21,26,66,99
2718,Francesca Edwards,30,54,71,59,57,24
2719,Bryan Wright,67,86,44,27,69,33
2720,Frank Thomas,22,52,80,61,85,25
2721,Dr Julian Potter,36,55,82,60,98,22
2722,Julian Newton,39,80,33,58,66,63
2723,Phillip Ward,77,21,79,54,99,80
2724,Kieran Hill,35,89,61,99,21,83
2725,Dr Mark Bird,54,20,98,20,29,80
2726,Neil Turnbull,43,60,32,35,48,85
2727,Miss Marian Watkins,90,54,38,70,59,82
2728,Anna Hewitt-Russell,77,59,99,57,86,98
2729,Lesley Owen,47,49,21,44,71,33
2730,Georgia Hicks,37,28,87,65,53,24
2731,Dr Jordan Jackson,100,52,21,63,95,49
2732,Naomi Brookes,83,70,77,36,36,88
2733,Kelly Evans,76,26,92,43,51,75
2734,Mr Jack Holt,98,50,84,71,48,61
2735,Lynn Atkinson-Thompson,37,76,64,96,83,46
2736,Georgia Ward,46,24,35,44,87,74
2737,Mrs Cheryl Williamson,48,32,89,52,50,83
2738,Andrea Butcher,63,98,22,51,88,82
2739,Frederick Hall,95,66,29,22,23,50
2740,Bethany Davies,90,26,75,42,35,36
2741,Miss Clare Gibbs,69,91,65,90,100,62
2742,Rosemary Sims,50,29,60,46,98,63
2743,Leonard Ford,38,58,54,40,72,67
2744,Stephanie Wilkinson,32,24,98,27,21,87
2745,Susan Shaw,78,29,53,60,97,74
2746,Stanley Davies,26,55,59,24,75,98
2747,Dr Wayne Mitchell,96,91,46,51,87,78
2748,Carly Harrison,74,25,39,35,34,88
2749,Georgia Perry,73,28,66,23,78,73
2750,Conor Cox,57,74,90,47,38,65
2751,Beth Wall,98,31,91,99,82,91
2752,Philip Harrison,100,38,39,33,54,43
2753,Simon Hurst,37,69,70,60,40,22
2754,Mr Victor Turner,80,34,27,66,26,29
2755,Elizabeth Barber,58,34,73,56,44,33
2756,Marion Francis,46,63,71,73,61,59
2757,Charlotte Holden,97,36,92,86,71,71
2758,Ellie Roberts,92,86,49,31,58,87
2759,Dr Mark Wood,82,92,36,96,68,45
2760,Philip Mason,67,44,79,96,30,69
2761,Amber Wallis-Hammond,94,89,47,28,52,58
2762,Kayleigh Jackson,51,91,22,64,44,97
2763,Lee Parkinson,65,65,70,75,94,64
2764,Declan Mistry,100,70,38,45,24,71
2765,Jay Peacock,27,28,71,81,75,51
2766,Miss Alexandra Andrews,37,56,53,87,49,76
2767,Jasmine Evans-Todd,76,55,86,49,25,23
2768,Helen Davidson,75,84,55,44,56,37
2769,Ann Davison,76,30,64,49,46,65
2770,Ashley Jones,80,22,39,92,21,63
2771,Mohammed Smith,70,37,92,32,91,96
2772,Eileen Foster,88,26,60,61,77,65
2773,Michael Wright,55,87,33,27,50,91
2774,Ms Deborah Roberts,35,37,31,36,71,38
2775,Dawn Booth,32,31,35,55,30,90
2776,Timothy Smith,55,83,70,24,90,79
2777,Abigail Berry,27,84,64,25,29,90
2778,Ross Carter,89,47,99,70,60,65
2779,Mitchell Reid,44,73,35,25,98,39
2780,Miss Janet Houghton,89,20,31,31,47,48
2781,Louise Rees,77,44,90,51,27,83
2782,James Williams,26,75,93,65,53,95
2783,Maurice Lawrence,23,37,58,42,83,23
2784,Sally Thompson,69,71,39,77,83,78
2785,Maureen Wilson,100,29,90,46,22,28
2786,Anna Johnson,82,42,77,53,27,96
2787,Eileen Smith,79,25,54,47,58,98
2788,Ms Eileen Kaur,26,60,55,86,38,99
2789,Carole Hardy,73,57,79,22,25,67
2790,Dr Damien Clark,69,45,55,48,72,45
2791,Dean Moore-Mason,49,73,43,84,21,37
2792,Dr Jordan Sharp,46,25,28,73,35,57
2793,Ann Baldwin,91,76,40,39,97,78
2794,Mr Nicholas Oliver,90,30,73,45,53,82
2795,Mrs Carly Mason,24,52,36,26,30,50
2796,Liam Whittaker-Turner,64,35,38,77,76,35
2797,Miss Bethany Sanders,97,78,81,65,66,61
2798,Mr Mohamed Brown,39,27,61,33,49,28
2799,Dr Terence Williams,34,80,96,63,68,68
2800,Tracy Kaur-Berry,100,73,54,36,97,32
2801,Mohammed Glover,27,23,84,95,98,46
2802,Anne Walker,24,49,54,82,70,76
2803,Phillip Edwards,36,73,74,56,73,43
2804,Dr Justin Leach,54,55,99,31,29,94
2805,Duncan Davies,74,71,28,94,35,48
2806,Norman Kent-Gallagher,75,98,99,49,54,36
2807,Amanda Kaur,56,48,66,74,72,78
2808,Jill Sinclair,71,51,63,67,30,58
2809,Dr Chelsea Ryan,33,62,38,67,83,38
2810,Lisa Taylor,22,37,93,57,81,46
2811,Hugh Howard,76,30,37,61,60,71
2812,Gillian McDonald,79,53,75,26,45,75
2813,Mr Stanley Watson,65,52,93,77,71,74
2814,Miss Kelly Harris,96,72,23,69,82,73
2815,Hayley Wilson,86,47,22,52,32,45
2816,Leanne Johnson,39,68,90,52,36,69
2817,Marian Howells,20,91,62,59,93,30
2818,Dr Josh Thomas,92,36,35,41,90,31
2819,Christine Smith-Sinclair,27,29,42,76,100,20
2820,Charlene Turner,96,33,78,59,26,23
2821,Joanna Potter,85,86,20,42,85,73
2822,Jeremy Nicholson,36,47,48,27,39,22
2823,Amy King,33,43,85,44,31,63
2824,Rachael Smith,73,83,31,62,68,20
2825,Howard Davies-Miah,29,73,34,24,51,86
2826,Kathryn Bennett-Johnson,36,69,50,24,65,35
2827,Annette Smith,85,41,85,36,45,45
2828,Jack Freeman,35,50,73,81,91,70
2829,Marilyn Pratt,61,37,72,49,86,58
2830,Pamela Scott,45,71,42,71,78,61
2831,Samantha Watson,59,64,77,74,98,85
2832,Alex Parsons,53,32,66,50,26,20
2833,Francis Thornton-Goddard,22,71,85,52,93,96
2834,Roy Brennan-Evans,37,80,89,79,40,72
2835,Lawrence Akhtar-Long,24,90,59,70,37,88
2836,Mr Russell Wilkinson,29,72,95,29,23,23
2837,Dr Abdul Allen,83,58,86,80,39,37
2838,Dr Antony Young,55,39,79,48,22,71
2839,Barbara Chan,89,28,63,66,96,42
2840,Elliott Byrne,84,52,22,28,47,28
2841,Dr Patrick Brennan,99,37,72,66,57,50
2842,Elliott Newman,32,45,26,68,93,75
2843,Ms Cheryl Ryan,62,88,22,23,86,54
2844,Mrs Amy Cook,20,22,36,75,49,32
2845,Roger Williams-Dennis,46,79,62,61,34,40
2846,Miss Alison Jones,60,35,49,90,86,70
2847,Annette Carroll,27,38,76,56,85,52
2848,Iain Jones-Williams,94,93,53,69,69,55
2849,Suzanne Harvey,89,52,82,96,86,22
